location,job,salary_med,demand
"Montpelier, VT",Software Developer / Engineer,86551,5
"Montpelier, VT",IT manager,88793,3
"Montpelier, VT",Web Developer,92610,3
"Montpelier, VT",Database Administrator,56022,3
"Montpelier, VT",Cyber Security Analyst,81957,4
"Montpelier, VT",Systems Analyst,71795,4
"Montpelier, VT",Network Engineer / Architect,107656,5
"Montpelier, VT",Data Scientist,86529,3
