location,job,salary_med,demand
"Topeka, KS",Software Developer / Engineer,79417,5
"Topeka, KS",IT manager,93344,3
"Topeka, KS",Web Developer,70699,3
"Topeka, KS",Database Administrator,54758,4
"Topeka, KS",Cyber Security Analyst,66633,3
"Topeka, KS",Systems Analyst,61300,3
"Topeka, KS",Network Engineer / Architect,99444,5
"Topeka, KS",Data Scientist,107581,3
