location,job,salary_med,demand
"Lincoln, NE",Software Developer / Engineer,77449,5
"Lincoln, NE",IT manager,79380,3
"Lincoln, NE",Web Developer,68513,3
"Lincoln, NE",Cyber Security Analyst,61521,3
"Lincoln, NE",Systems Analyst,76224,3
"Lincoln, NE",Network Engineer / Architect,87325,4
"Lincoln, NE",Embedded Software Engineer,96001,2
"Lincoln, NE",Electrical Design Engineer,107023,2
"Lincoln, NE",Telecommunications Network Technician,64448,2
"Lincoln, NE",Data Scientist,91675,3
